,Time,Power
0,0.5,2.370724706641827
1,1.5,20.23643883085601
2,2.5,26.711488163681818
3,3.5,29.98043251843302
4,4.5,28.04859481093281
5,5.5,25.613930657453743
6,6.5,17.182587455014158
7,7.5,5.492072174802512
8,8.5,2.0200662266402896
9,9.5,0.3319558882628591
10,10.5,0.0
11,11.5,0.0
12,12.5,0.0
13,13.5,0.0
14,14.5,0.0
15,15.5,0.0
16,16.5,0.042386670995079416
17,17.5,4.142605978381117
18,18.5,8.611209267411425
19,19.5,10.517182069029198
20,20.5,17.18154009814895
21,21.5,29.207823110085762
22,22.5,42.009548436955704
23,23.5,43.08989225146542
24,24.5,15.57378738572274
25,25.5,6.869166050408482
26,26.5,1.0563478059710718
27,27.5,6.028041412193591
28,28.5,6.114125560513247
29,29.5,12.047765710700915
30,30.5,17.945869370141995
31,31.5,10.783515179513854
32,32.5,8.399965258051
33,33.5,7.648865964288377
34,34.5,2.6009924096938715
35,35.5,0.0
36,36.5,0.24344055441791304
37,37.5,2.983063281608235
38,38.5,7.7120281810352616
39,39.5,15.870979495217696
40,40.5,22.94896145524007
41,41.5,49.72318873876229
42,42.5,48.31620932166461
43,43.5,67.40761762971266
44,44.5,81.59206696410467
45,45.5,81.91300162984756
46,46.5,82.49946479309436
47,47.5,83.02750472924171
48,48.5,83.40310358633843
49,49.5,83.39187609304928
50,50.5,83.0235620191551
51,51.5,83.00594262235701
52,52.5,83.17813921291805
53,53.5,83.14454765056334
54,54.5,83.42948948194987
55,55.5,81.99224891197088
56,56.5,81.43747575678319
57,57.5,78.83747993187326
58,58.5,24.576458407659114
59,59.5,7.006101685671365
60,60.5,6.3405994847214755
61,61.5,5.881760983296168
62,62.5,6.051489561815203
63,63.5,5.625501712094847
64,64.5,0.0
65,65.5,0.0
66,66.5,0.0
67,67.5,2.393562753296894
68,68.5,44.81645974306856
69,69.5,53.93080701048417
70,70.5,59.62663860016769
71,71.5,64.81138554301816
72,72.5,53.79648890918347
73,73.5,63.61393188007376
74,74.5,59.71819690582398
75,75.5,51.054074435330755
76,76.5,45.605546645821285
77,77.5,34.201786670247564
78,78.5,24.676767730767274
79,79.5,13.516430918312262
80,80.5,5.317475649128629
81,81.5,0.3802215798625709
82,82.5,0.0
83,83.5,0.0
84,84.5,0.0
85,85.5,0.3596420406838835
86,86.5,2.9557253823242347
87,87.5,10.257105055561144
88,88.5,19.21288226445553
89,89.5,33.63391600367701
90,90.5,69.98703882531092
91,91.5,81.89059431452444
92,92.5,83.39550363119562
93,93.5,81.17618066761023
94,94.5,81.36955804134284
95,95.5,81.92375630346964
96,96.5,82.81066839012624
97,97.5,76.04493786634548
98,98.5,75.94247918598653
99,99.5,72.19284864479452
100,100.5,58.13175343883184
101,101.5,52.21369945375515
102,102.5,50.1437020892075
103,103.5,29.514925430338213
104,104.5,29.44823248593363
105,105.5,25.03057421604123
106,106.5,23.40519510275603
107,107.5,8.247080903505896
108,108.5,8.974886216310294
109,109.5,10.018074677096262
110,110.5,6.401572091462562
111,111.5,3.2717535640738786
112,112.5,2.6903583846191084
113,113.5,2.2585280309532254
114,114.5,2.253393086763644
115,115.5,1.3279014386575672
116,116.5,1.0690478901206388
117,117.5,0.40092084004758644
118,118.5,4.643090078297986
119,119.5,22.912055756573842
120,120.5,50.301686667972945
121,121.5,35.130575151769264
122,122.5,18.423336330535662
123,123.5,14.364684293497334
124,124.5,9.581506883958927
125,125.5,8.56534350899749
126,126.5,4.0005667709653165
127,127.5,0.3919358437867762
128,128.5,0.0
129,129.5,0.0
130,130.5,0.6349098922631
131,131.5,0.21688845554726974
132,132.5,2.4784328317071744
133,133.5,6.526267233500999
134,134.5,8.743727118728868
135,135.5,7.18349875539751
136,136.5,7.835228486155918
137,137.5,11.869738588423939
138,138.5,10.874977520170185
139,139.5,18.105667663291676
140,140.5,16.0846108488208
141,141.5,12.384530254298882
142,142.5,11.047405392715985
143,143.5,10.711164069875846
144,144.5,6.365035765136192
145,145.5,4.949343196771537
146,146.5,3.4742134267415654
147,147.5,3.5250787159635624
148,148.5,7.914814494769419
149,149.5,14.222783007202704
150,150.5,22.879469194371413
151,151.5,22.382877583661827
152,152.5,54.8977372701275
153,153.5,44.53471296259549
154,154.5,52.25600269934492
155,155.5,46.414763020749994
156,156.5,31.44367461398282
157,157.5,24.784828209776602
158,158.5,17.97833867433186
159,159.5,20.58677106609172
160,160.5,20.420926670709466
161,161.5,23.323205566919977
162,162.5,23.372770582316583
163,163.5,19.678108314368195
164,164.5,21.20042638596005
165,165.5,14.815749518223376
166,166.5,12.732879425477673
167,167.5,12.008187532375759
168,168.5,29.896873655670916
169,169.5,5.895957285636504
170,170.5,2.131651439834345
171,171.5,3.260481395615251
172,172.5,8.724965814242397
173,173.5,15.523533173700308
174,174.5,23.532558629048417
175,175.5,40.96803498095447
176,176.5,68.37163502189648
177,177.5,69.2780670780012
178,178.5,55.02148402250924
179,179.5,38.90822231803448
180,180.5,48.011800652288244
181,181.5,54.22580952918117
182,182.5,62.025887590364086
183,183.5,64.15120172112849
184,184.5,64.23806110164638
185,185.5,68.06270498125394
186,186.5,75.81225715525716
187,187.5,77.83327156720671
188,188.5,82.89799428200183
189,189.5,82.78628816367568
190,190.5,83.13582847958126
191,191.5,83.41918249115591
192,192.5,83.4434754273709
193,193.5,81.2090166992194
194,194.5,83.43992803435059
195,195.5,83.39826653729654
196,196.5,83.41044009132806
197,197.5,83.38093011949472
198,198.5,83.43071975160346
199,199.5,83.4375129742898
200,200.5,83.38365500899285
201,201.5,79.80511316933581
